replicate,seed,I1,p1,valid1,I2,p2,valid2,I3,p3,valid3,I4,p4,valid4,tail,p_tail,valid_tail,holm_I1,holm_I2,holm_I3,holm_I4,holm_tail,would_stop_at_first
289,919552,0.0007247747666458699,0.5595069725385396,True,0.0022605230546607277,0.16203523372019132,True,0.0002569645773184571,0.8142189028376172,True,0.1476755883890053,5.586612205210828e-53,True,0.15019307602098528,6.1031431187061336e-05,True,1.0,0.48610570116057394,1.0,2.7933061026054142e-52,0.00024412572474824534,True
290,919553,3.642355460787243e-05,0.9712768156812478,True,0.00026868289133538816,0.7925384804280065,True,0.0003363151679099017,0.7637884839882321,True,0.17079996645844653,1.1884435174901814e-61,True,0.17140496451769172,6.1031431187061336e-05,True,1.0,1.0,1.0,5.942217587450907e-61,0.00024412572474824534,True
291,919554,0.0010172416046546847,0.4424541836232937,True,0.003307345872359009,0.07585107438872692,True,0.00028449095225765823,0.7963412050756333,True,0.1752887329966883,4.1058655267136864e-63,True,0.17888056982130493,6.1031431187061336e-05,True,0.8849083672465874,0.22755322316618076,0.8849083672465874,2.052932763356843e-62,0.00024412572474824534,True
292,919555,0.0032850313847310846,0.0716020038189529,True,8.057290380751071e-05,0.9319243567782993,True,0.0007446965733975634,0.5508626316345793,True,0.17606593071658155,7.227007870210736e-63,True,0.17689120019378607,6.1031431187061336e-05,True,0.2148060114568587,1.0,1.0,3.613503935105368e-62,0.00024412572474824534,True
293,919556,0.00030110407700029043,0.7858418696110243,True,0.000410616599120612,0.7046461693604495,True,0.0003636105395906624,0.7474625008359466,True,0.14884523385978454,3.2527764077724276e-52,True,0.1496194609984951,6.1031431187061336e-05,True,1.0,1.0,1.0,1.626388203886214e-51,0.00024412572474824534,True
294,919557,0.0006279922439930727,0.6048408314744147,True,0.0004370806804721121,0.6846498339344926,True,1.0003611754318825e-05,0.992028146071958,True,0.18999224035495554,3.3439702707951963e-68,True,0.19043932464718244,6.1031431187061336e-05,True,1.0,1.0,1.0,1.671985135397598e-67,0.00024412572474824534,True
295,919558,0.003425020655948032,0.06404583321410909,True,0.002422763780585456,0.14337849099704347,True,0.001438937384154836,0.3158298743976631,True,0.14034255737460855,6.557778120256475e-48,True,0.14420425853934876,6.1031431187061336e-05,True,0.19213749964232726,0.28675698199408695,0.3158298743976631,3.2788890601282375e-47,0.00024412572474824534,True
296,919559,0.0003229071091953561,0.7721984352433282,True,0.0009221668882291599,0.45557976226254226,True,0.001617940790602628,0.2732992102355374,True,0.20543319008471023,7.2149407450138e-74,True,0.20797329776354223,6.1031431187061336e-05,True,0.9111595245250845,0.9111595245250845,0.8198976307066121,3.6074703725069e-73,0.00024412572474824534,True
297,919560,0.0019746829446047887,0.20535136618252497,True,0.0009530475153000321,0.4438449093797907,True,0.0004921266895619768,0.6744220637818332,True,0.20923978274882946,3.4013046001281535e-75,True,0.21068495695369205,6.1031431187061336e-05,True,0.6160540985475749,0.8876898187595814,0.8876898187595814,1.7006523000640768e-74,0.00024412572474824534,True
298,919561,0.0015004758274938892,0.3005363947519587,True,1.0799658531035396e-05,0.9906141114173725,True,0.0038332073204931155,0.04605546662981156,True,0.16831205450793202,8.917102371750592e-61,True,0.17215606148695586,6.1031431187061336e-05,True,0.6010727895039174,0.9906141114173725,0.1381663998894347,4.458551185875296e-60,0.00024412572474824534,True
299,919562,0.002926294750758061,0.09560546012757717,True,0.0019492206139564618,0.2048057731326251,True,0.0011582982768424677,0.3953755954056233,True,0.17259754492396348,1.73627169327528e-61,True,0.17570506381476197,6.1031431187061336e-05,True,0.2868163803827315,0.4096115462652502,0.4096115462652502,8.6813584663764e-61,0.00024412572474824534,True
300,919563,0.0019419323286227709,0.21084259468424033,True,0.0004137048469840471,0.6985489300298708,True,0.0006265421404077712,0.6055289823885346,True,0.18740600444319588,2.648938153563339e-68,True,0.18844625143058813,6.1031431187061336e-05,True,0.632527784052721,1.0,1.0,1.3244690767816695e-67,0.00024412572474824534,True
301,919564,0.0050961250389695584,0.016757889258300247,True,0.004415672751032633,0.033611219480851384,True,0.00091503573591252,0.4809687551441666,True,0.12790470269519782,3.718113273793586e-46,True,0.13323541118214333,6.1031431187061336e-05,True,0.05027366777490074,0.06722243896170277,0.4809687551441666,1.8590566368967928e-45,0.00024412572474824534,False
302,919565,0.001346951601672067,0.33971119632294255,True,0.0026596252891868226,0.12062744594242916,True,0.0005931618199782069,0.6220290647698881,True,0.1691870281995735,2.8238972206965325e-61,True,0.17243981530873817,6.1031431187061336e-05,True,0.6794223926458851,0.3618823378272875,0.6794223926458851,1.4119486103482663e-60,0.00024412572474824534,True
303,919566,0.0003217144556551167,0.7730079093906792,True,0.00010583688341077432,0.9124233054848947,True,0.004378212011909508,0.0296771154829743,True,0.16068419421730296,3.165434552247674e-57,True,0.1651682431126242,6.1031431187061336e-05,True,1.0,1.0,0.0890313464489229,1.5827172761238369e-56,0.00024412572474824534,True
304,919567,0.00017456069659795893,0.8694320559290263,True,0.0037251053273090005,0.056729538581294786,True,6.292066630716932e-05,0.9509060936597321,True,0.17959661164528337,2.4324055108904806e-65,True,0.18338463763889892,6.1031431187061336e-05,True,1.0,0.17018861574388436,1.0,1.2162027554452404e-64,0.00024412572474824534,True
305,919568,0.0004889874310983978,0.6758654538808597,True,0.002430489981966719,0.1429327454808622,True,3.162587037079667e-07,0.9997471769773374,True,0.19221895170349682,6.123734663412898e-69,True,0.19464975794416803,6.1031431187061336e-05,True,1.0,0.42879823644258663,1.0,3.061867331706449e-68,0.00024412572474824534,True
306,919569,0.0035051134482148435,0.06000237740294811,True,0.0009330828020681749,0.4521203558963951,True,0.000541365345643894,0.6479891418799357,True,0.19955903720190807,2.2947426795726266e-70,True,0.20103348534961937,6.1031431187061336e-05,True,0.18000713220884432,0.9042407117927902,0.9042407117927902,1.1473713397863133e-69,0.00024412572474824534,True
307,919570,0.0007155961273161888,0.5635869709880246,True,0.00270941099234056,0.11663394660668588,True,0.0002077063385626729,0.8466691336080063,True,0.18599854350422707,6.681019205829985e-65,True,0.18891566083512923,6.1031431187061336e-05,True,1.0,0.3499018398200576,1.0,3.340509602914992e-64,0.00024412572474824534,True
308,919571,0.0008972127532225894,0.4875134527618632,True,9.568661694844523e-05,0.9207326086110366,True,0.0010585196456734903,0.4283126022653373,True,0.15170368933571254,1.1059631170165054e-54,True,0.15285789559833496,6.1031431187061336e-05,True,1.0,1.0,1.0,5.529815585082527e-54,0.00024412572474824534,True
309,919572,0.0014576409915665902,0.3110115688843146,True,0.0004259582046889799,0.6937023691032524,True,0.0004411175646092929,0.7023161511064397,True,0.16618516325446356,1.1048296158958208e-60,True,0.16705223902376115,6.1031431187061336e-05,True,0.9330347066529437,1.0,1.0,5.524148079479104e-60,0.00024412572474824534,True
310,919573,0.001025932640573244,0.43970910838558697,True,0.00023069399125582538,0.8188228573140217,True,0.0006475296350197429,0.5954548254038687,True,0.16953025889136208,1.6780709828211844e-61,True,0.17040848251763688,6.1031431187061336e-05,True,1.0,1.0,1.0,8.390354914105922e-61,0.00024412572474824534,True
311,919574,0.001235835702602907,0.3715717754974013,True,0.000486133497827257,0.6589165752086859,True,0.0007855632240369396,0.5326408709329384,True,0.17122872107108278,4.6181492397859595e-60,True,0.17250041779294753,6.1031431187061336e-05,True,1.0,1.0,1.0,2.30907461989298e-59,0.00024412572474824534,True
312,919575,0.003624486616547972,0.054555181472941194,True,0.002213035073130875,0.16782856626221296,True,0.00017894403646592262,0.8666710651833895,True,0.16026659483322958,4.294896864735048e-56,True,0.16265857394282535,6.1031431187061336e-05,True,0.16366554441882358,0.3356571325244259,0.8666710651833895,2.1474484323675237e-55,0.00024412572474824534,True
313,919576,0.0020520369102998383,0.19298971920228697,True,0.0008449097793839415,0.48985576019214916,True,0.00027920244279648447,0.7993666517160152,True,0.1643958691403912,1.2611562584487164e-56,True,0.16551998136257176,6.1031431187061336e-05,True,0.578969157606861,0.9797115203842983,0.9797115203842983,6.305781292243582e-56,0.00024412572474824534,True
314,919577,0.0005714658598473539,0.6327385841262041,True,0.0014846169209482296,0.2931347052510418,True,0.00010731361052237522,0.9176137945335188,True,0.16845539985710797,7.731330828413487e-60,True,0.1700473303885785,6.1031431187061336e-05,True,1.0,0.8794041157531254,1.0,3.8656654142067432e-59,0.00024412572474824534,True
315,919578,3.758736350939174e-05,0.9703760059518407,True,4.24964052390818e-05,0.9635682227138449,True,0.00025391949131756266,0.8161013855480383,True,0.17104041038800086,5.06740988063262e-61,True,0.17133682628455615,6.1031431187061336e-05,True,1.0,1.0,1.0,2.53370494031631e-60,0.00024412572474824534,True
316,919579,0.0006150004385248936,0.6112162672073734,True,5.984025698307525e-06,0.9948446102205195,True,0.003811673207800064,0.04685748611821765,True,0.14896015721829944,1.1427960484605884e-54,True,0.15277781445179836,6.1031431187061336e-05,True,1.0,1.0,0.14057245835465293,5.713980242302942e-54,0.00024412572474824534,True
317,919580,0.0020082345169123933,0.1998950128974562,True,0.0008875126752031287,0.4719775305874535,True,0.0002039503801169948,0.8493752812747035,True,0.17397281847688836,7.259654259629275e-65,True,0.17506428153220865,6.1031431187061336e-05,True,0.5996850386923687,0.943955061174907,0.943955061174907,3.6298271298146374e-64,0.00024412572474824534,True
318,919581,0.0029984663851018835,0.09020224953811366,True,0.0012158767589129987,0.36274221067009993,True,0.0015201972497016474,0.29592924706337886,True,0.16878563743270053,9.987843832161036e-60,True,0.17152171144131473,6.1031431187061336e-05,True,0.270606748614341,0.5918584941267577,0.5918584941267577,4.993921916080519e-59,0.00024412572474824534,True
319,919582,0.0003572311346459185,0.751199499977649,True,0.0016183039175298873,0.26529093805041976,True,2.3530630161801118e-05,0.9813486305534427,True,0.14538892292708747,1.068841158686082e-51,True,0.14703075747477867,6.1031431187061336e-05,True,1.0,0.7958728141512592,1.0,5.3442057934304096e-51,0.00024412572474824534,True
320,919583,0.0004365027363314567,0.7050373995557055,True,0.001025080756061216,0.4251575187175296,True,0.0001645981444331258,0.8765797489463624,True,0.14328295980218922,1.181367733860011e-50,True,0.14447263870268273,6.1031431187061336e-05,True,1.0,1.0,1.0,5.906838669300055e-50,0.00024412572474824534,True
321,919584,0.0008024501094503849,0.5257886496330373,True,0.001769581837983596,0.23405432391169634,True,4.264367203797928e-05,0.9664724621119605,True,0.19744789318444897,8.734198415638984e-74,True,0.19926011869447033,6.1031431187061336e-05,True,1.0,0.702162971735089,1.0,4.3670992078194916e-73,0.00024412572474824534,True
322,919585,0.0011851920976766067,0.38699170888087076,True,0.0002774652368935722,0.7888263518136183,True,0.001331734140725729,0.34406063400792375,True,0.14595869601996192,1.5905482258456843e-52,True,0.1475678953975806,6.1031431187061336e-05,True,1.0,1.0,1.0,7.952741129228422e-52,0.00024412572474824534,True
323,919586,0.0004221935784891926,0.7132659799398517,True,2.608210688252548e-05,0.9773153341186887,True,0.005659545971032707,0.01057733588113062,True,0.18581134346234693,3.2254502648645903e-69,True,0.19149697154026132,6.1031431187061336e-05,True,1.0,1.0,0.03173200764339186,1.6127251324322952e-68,0.00024412572474824534,True
324,919587,0.0006653445890105135,0.586920747894053,True,0.0012028035636918043,0.36702408481291937,True,0.0011920383746022748,0.3848099546100212,True,0.16208573279162458,1.9411130803350765e-57,True,0.16448057472991834,6.1031431187061336e-05,True,1.0,1.0,1.0,9.705565401675382e-57,0.00024412572474824534,True
325,919588,0.005139422718681726,0.01609397314150119,True,0.0017662135336153038,0.23483255994890262,True,0.0013337303883624637,0.3438410609904624,True,0.19514033699187747,1.6411620767996334e-70,True,0.1982402809138557,6.1031431187061336e-05,True,0.04828191942450357,0.46966511989780524,0.46966511989780524,8.205810383998166e-70,0.00024412572474824534,False
326,919589,0.001871541484453263,0.22303567038424166,True,0.0019994530999050235,0.1973823728256084,True,0.0015552129315228591,0.28785517114397013,True,0.15506376854874976,3.6353023544736403e-57,True,0.15861843458017696,6.1031431187061336e-05,True,0.5921471184768252,0.5921471184768252,0.5921471184768252,1.81765117723682e-56,0.00024412572474824534,True
327,919590,0.00039248742754241744,0.7303860552325425,True,0.0005243573845214501,0.6376274101219561,True,0.0015059954166708506,0.2992767712329045,True,0.1758116186112552,4.5527760701474973e-63,True,0.17784197141244681,6.1031431187061336e-05,True,1.0,1.0,0.8978303136987136,2.276388035073749e-62,0.00024412572474824534,True
328,919591,0.0020954181355955495,0.18625678436317344,True,0.005934550845460557,0.012171642452988532,True,0.0006244053333698506,0.6067856115061971,True,0.1480171052047862,2.3012004145208707e-52,True,0.15457606138361696,6.1031431187061336e-05,True,0.3725135687263469,0.036514927358965596,0.6067856115061971,1.1506002072604353e-51,0.00024412572474824534,True
329,919592,0.0003525463201502669,0.7540898502374385,True,0.0008933330628932901,0.4677688587534934,True,0.0002376663471510671,0.8266910008535491,True,0.19224318060948944,1.3676582858290833e-68,True,0.1933741800195339,6.1031431187061336e-05,True,1.0,1.0,1.0,6.8382914291454165e-68,0.00024412572474824534,True
330,919593,7.302633822136768e-05,0.9432452706339673,True,0.00012711098116910117,0.8959672831698373,True,0.003754752913663607,0.04908376136680455,True,0.15786373893646227,4.583992349398846e-58,True,0.1617456028312953,6.1031431187061336e-05,True,1.0,1.0,0.14725128410041366,2.291996174699423e-57,0.00024412572474824534,True
331,919594,0.0005264660372713494,0.6561173677771148,True,0.00012140920376503507,0.8988052580617027,True,3.612374077591575e-05,0.9715093150555199,True,0.18918607192643322,5.490745813922368e-67,True,0.1893436048709739,6.1031431187061336e-05,True,1.0,1.0,1.0,2.745372906961184e-66,0.00024412572474824534,True
332,919595,0.0007410028157746624,0.5525206412613328,True,0.00010413019983057832,0.9136892309155071,True,0.0009065795419187855,0.48359818787222375,True,0.16147110535676543,5.174454774663146e-59,True,0.1624818150985149,6.1031431187061336e-05,True,1.0,1.0,1.0,2.587227387331573e-58,0.00024412572474824534,True
333,919596,0.000565413349337717,0.6359767604710755,True,4.1482616387435904e-05,0.9646487160060828,True,0.004325060726462557,0.031025255002512582,True,0.15893337162276586,4.835816550570474e-56,True,0.16329991496561672,6.1031431187061336e-05,True,1.0,1.0,0.09307576500753775,2.4179082752852367e-55,0.00024412572474824534,True
334,919597,0.00021297185459221617,0.8432994404064132,True,0.0002479563691351975,0.8065011702153018,True,0.000524101708629984,0.6573545519394541,True,0.17345959795408294,2.1899522754740852e-63,True,0.1742316560318483,6.1031431187061336e-05,True,1.0,1.0,1.0,1.0949761377370427e-62,0.00024412572474824534,True
335,919598,0.0018065582814125011,0.23505080847778148,True,0.0004513608225359448,0.6847320056473447,True,0.0006170905196252914,0.6100667025206424,True,0.11439803303778188,5.15954265246454e-41,True,0.11546648437994332,6.1031431187061336e-05,True,0.7051524254333444,1.0,1.0,2.5797713262322702e-40,0.00024412572474824534,True
336,919599,0.0036408018306229896,0.053772255457548074,True,0.0004839320181495386,0.6579639395890933,True,0.0008688156352138678,0.49866348057130483,True,0.19068393383958682,1.2016688603576163e-68,True,0.1920366814929504,6.1031431187061336e-05,True,0.16131676637264422,0.9973269611426097,0.9973269611426097,6.0083443017880816e-68,0.00024412572474824534,True
337,919600,0.001725763585154214,0.25080558878664794,True,0.0004080818913392301,0.7048171782815555,True,0.00039146186933634863,0.7309995775383993,True,0.16073539778984827,2.9079314214232204e-57,True,0.16153494155052375,6.1031431187061336e-05,True,0.7524167663599438,1.0,1.0,1.4539657107116102e-56,0.00024412572474824534,True
338,919601,8.287687668921941e-05,0.935834049169078,True,0.0003171012945819391,0.760589340066096,True,0.00045265210861450585,0.6960578489454967,True,0.16903835459846683,8.387334259496997e-63,True,0.1698081080016629,6.1031431187061336e-05,True,1.0,1.0,1.0,4.193667129748498e-62,0.00024412572474824534,True
339,919602,0.0003270862893991419,0.7695045218369394,True,0.0022442576190699684,0.1639374929318445,True,0.002808685020006514,0.10499667832668969,True,0.18301002840090555,1.08639192931e-65,True,0.18806297103998165,6.1031431187061336e-05,True,0.7695045218369394,0.327874985863689,0.31499003498006906,5.43195964655e-65,0.00024412572474824534,True
340,919603,0.000635140071575311,0.6014223426417449,True,0.00011644164561241282,0.9036547572827089,True,0.0014859720487092232,0.30402598819973303,True,0.1704445613470179,5.44578206283291e-61,True,0.17204697504134017,6.1031431187061336e-05,True,1.0,1.0,0.9120779645991991,2.722891031416455e-60,0.00024412572474824534,True
341,919604,0.0005947444441619463,0.6211603188639292,True,0.000469271050635006,0.6640325552471185,True,0.0003885658156534684,0.7327148968419943,True,0.20954676976992587,5.741866881586722e-79,True,0.21040460663621421,6.1031431187061336e-05,True,1.0,1.0,1.0,2.870933440793361e-78,0.00024412572474824534,True
342,919605,0.0010951100640471043,0.41569675585446264,True,0.0029904776446823024,0.09496793248251595,True,0.00016999507741579517,0.8728391037576659,True,0.1730937239794935,1.9512381344283428e-61,True,0.17625419670159126,6.1031431187061336e-05,True,0.8313935117089253,0.28490379744754785,0.8728391037576659,9.756190672141715e-61,0.00024412572474824534,True
343,919606,0.004110610073424592,0.036877765991012244,True,0.0017070497359058957,0.24659223602194874,True,0.0011519652307714744,0.3976123258668375,True,0.17022454076984453,2.8526111289849627e-60,True,0.1730835557365221,6.1031431187061336e-05,True,0.11063329797303673,0.4931844720438975,0.4931844720438975,1.4263055644924813e-59,0.00024412572474824534,False
344,919607,0.0008688903646608228,0.4986313481593174,True,0.0007328897287291155,0.5381005994000105,True,0.00034072638856137705,0.7611614449850306,True,0.15598765666141037,1.6374646015866047e-55,True,0.15706127277870074,6.1031431187061336e-05,True,1.0,1.0,1.0,8.187323007933024e-55,0.00024412572474824534,True
345,919608,0.007148188000161516,0.003206636972386776,True,0.0031750327619445955,0.08237398228779885,True,0.0012143302812753914,0.3785189353972296,True,0.14593430075538077,8.053196851877543e-52,True,0.15032366379860115,6.1031431187061336e-05,True,0.009619910917160327,0.1647479645755977,0.3785189353972296,4.0265984259387717e-51,0.00024412572474824534,False
346,919609,0.0006335702385683966,0.6020729235348431,True,0.0010441406930939378,0.417205531472955,True,0.0018863270392092363,0.2204562986973853,True,0.15849321537584674,3.766840825018034e-55,True,0.16142368310815083,6.1031431187061336e-05,True,0.83441106294591,0.83441106294591,0.661368896092156,1.883420412509017e-54,0.00024412572474824534,True
347,919610,0.00039993338308149783,0.7260114708951215,True,0.0008549000496184669,0.48513663298636733,True,4.255032284318505e-05,0.9665038046832757,True,0.17105873113514913,1.3903058529459034e-62,True,0.1719561815076112,6.1031431187061336e-05,True,1.0,1.0,1.0,6.951529264729516e-62,0.00024412572474824534,True
348,919611,0.00038185619371100576,0.736600829316135,True,0.0008403790672639662,0.49301602961289204,True,0.00020206634246418232,0.8507073730624608,True,0.1524051460682009,1.6766688818815214e-53,True,0.15344759147792886,6.1031431187061336e-05,True,1.0,1.0,1.0,8.383344409407607e-53,0.00024412572474824534,True
349,919612,4.6109606352568e-05,0.9637797169263684,True,0.00017345422424371927,0.8606172869279631,True,0.00019232531678767945,0.8573710936950627,True,0.16326946185462698,3.123953312450924e-57,True,0.16363524139565863,6.1031431187061336e-05,True,1.0,1.0,1.0,1.5619766562254619e-56,0.00024412572474824534,True
350,919613,0.0014031461902525729,0.3249439209741677,True,3.254071572373479e-05,0.9720286099675749,True,0.0002455649569020834,0.8215712986774246,True,0.16671250841893998,4.230583583036682e-62,True,0.16699061409156543,6.1031431187061336e-05,True,0.9748317629225031,1.0,1.0,2.115291791518341e-61,0.00024412572474824534,True
351,919614,0.002846996616695915,0.10188015461581029,True,0.0008932389470820068,0.47172491110439985,True,1.519082391514704e-05,0.9879207631336314,True,0.1562483103712149,6.918132709298689e-57,True,0.15715674014221087,6.1031431187061336e-05,True,0.3056404638474309,0.9434498222087997,0.9879207631336314,3.4590663546493444e-56,0.00024412572474824534,True
352,919615,0.001867601704272203,0.22381389430553728,True,0.00031325503285188627,0.7674291675269074,True,0.00545072608082645,0.01250039476231031,True,0.12453750793907961,2.4476668680064482e-45,True,0.13030148905275668,6.1031431187061336e-05,True,0.44762778861107455,0.7674291675269074,0.03750118428693093,1.223833434003224e-44,0.00024412572474824534,True
353,919616,9.638167802804016e-05,0.9257638731929905,True,0.0006275770029661675,0.5888988471018208,True,0.0009685556874009702,0.46047952475627973,True,0.14066865160424272,1.36760150654144e-50,True,0.14226478429460995,6.1031431187061336e-05,True,1.0,1.0,1.0,6.838007532707201e-50,0.00024412572474824534,True
354,919617,0.0005551961535146268,0.6405610166417186,True,0.005841698546072294,0.01333335696533744,True,0.005195730426292476,0.015591114518983616,True,0.16612021605697508,9.782739469277132e-60,True,0.17715764502933906,6.1031431187061336e-05,True,0.6405610166417186,0.04000007089601232,0.04000007089601232,4.891369734638566e-59,0.00024412572474824534,True
355,919618,0.0001972525645667481,0.8539740228335242,True,0.0002905305852345065,0.7775222595670179,True,0.0004172224022047221,0.7161052483424808,True,0.17451921021637418,1.5980740424645e-61,True,0.17522696320381434,6.1031431187061336e-05,True,1.0,1.0,1.0,7.9903702123225e-61,0.00024412572474824534,True
356,919619,0.0011665671570471993,0.39282323188093804,True,0.00020689638468401796,0.8369805933018615,True,0.00012345426197939244,0.9058463247463018,True,0.15263707976958651,2.3421347714396273e-54,True,0.15296743041625008,6.1031431187061336e-05,True,1.0,1.0,1.0,1.1710673857198135e-53,0.00024412572474824534,True
357,919620,0.0010026578488794321,0.4479875910195188,True,0.00025036866484917696,0.805927993210908,True,0.0022711696893099207,0.16188281912909958,True,0.16180648519144486,2.866255267792078e-58,True,0.16432802354560416,6.1031431187061336e-05,True,0.8959751820390376,0.8959751820390376,0.4856484573872987,1.433127633896039e-57,0.00024412572474824534,True
358,919621,0.0004305483549478025,0.7084116136972334,True,0.0010092103517916372,0.4272123049873856,True,0.001056453576011646,0.4289466619993252,True,0.17764382381628363,4.251176804935742e-61,True,0.17970948774408604,6.1031431187061336e-05,True,1.0,1.0,1.0,2.125588402467871e-60,0.00024412572474824534,True
359,919622,0.0007677168741079426,0.5405890717289679,True,0.002115990898376089,0.18057391940529297,True,0.0005295118712680194,0.6542913774696122,True,0.1629023362817226,1.322421716546566e-57,True,0.1655478390513668,6.1031431187061336e-05,True,1.0,0.5417217582158789,1.0,6.612108582732829e-57,0.00024412572474824534,True
360,919623,0.00015115223781276866,0.8860150210087065,True,0.0014245758728917083,0.3072758697037375,True,0.0014135390372799392,0.3216316571183455,True,0.16927888310582798,2.4207600009620665e-60,True,0.17211699801599917,6.1031431187061336e-05,True,0.9218276091112125,0.9218276091112125,0.9218276091112125,1.2103800004810333e-59,0.00024412572474824534,True
361,919624,0.0013665991874159257,0.33456847837088244,True,0.0005657898652037608,0.6164280376407154,True,0.0008440050988257164,0.5082553724622043,True,0.17006809361884073,2.705004171827917e-63,True,0.17147788858287003,6.1031431187061336e-05,True,1.0,1.0,1.0,1.3525020859139585e-62,0.00024412572474824534,True
362,919625,0.00020009164162586215,0.8518266207770402,True,0.003610319093523927,0.06023174658106047,True,2.2094146465458965e-05,0.982483093143341,True,0.14478370311486966,3.250800699350829e-51,True,0.14841611635485977,6.1031431187061336e-05,True,1.0,0.1806952397431814,1.0,1.6254003496754146e-50,0.00024412572474824534,True
363,919626,0.0002726325088045939,0.8038036580175656,True,0.0024019979061293516,0.14569681829226,True,0.0003932534216612351,0.729994123955245,True,0.1514225318482697,1.5564490433531901e-52,True,0.15421778317606083,6.1031431187061336e-05,True,1.0,0.43709045487678,1.0,7.78224521676595e-52,0.00024412572474824534,True
364,919627,0.004747162149799592,0.022349887263046417,True,0.009098604498797371,0.0017564424728927102,True,0.00024885060063883566,0.819484298654287,True,0.18702601327592266,2.269132541631415e-70,True,0.1963734683753593,6.1031431187061336e-05,True,0.044699774526092834,0.005269327418678131,0.819484298654287,1.1345662708157075e-69,0.00024412572474824534,False
365,919628,0.000463592792905036,0.6899934181913592,True,0.00018059788791318114,0.8538712338145034,True,0.0018705890056099404,0.2232919717917327,True,0.18614013036594634,1.954309322791276e-65,True,0.18819131725946925,6.1031431187061336e-05,True,1.0,1.0,0.6698759153751981,9.77154661395638e-65,0.00024412572474824534,True
366,919629,0.0014400583137772556,0.3154236825241088,True,0.0005340618555891206,0.6280539351660304,True,0.0009170123666193816,0.47973433422237066,True,0.2133406391289696,8.157385922706195e-79,True,0.2147917133511782,6.1031431187061336e-05,True,0.9462710475723264,0.9594686684447413,0.9594686684447413,4.078692961353098e-78,0.00024412572474824534,True
367,919630,2.0251599595579465e-05,0.9839278639778379,True,0.0001349033413150406,0.8880084128548067,True,0.0015244998464984698,0.29469438793333536,True,0.1947035205314156,2.1272326084304344e-70,True,0.19636292371922853,6.1031431187061336e-05,True,1.0,1.0,0.8840831638000061,1.0636163042152172e-69,0.00024412572474824534,True
368,919631,0.010158891786979526,0.00027446086715961676,True,0.000507995664313466,0.6480037350090602,True,0.0011702126222789544,0.39147824751613947,True,0.1618458458220983,4.298533157241656e-57,True,0.16352405410869075,6.1031431187061336e-05,True,0.0008233826014788503,0.7829564950322789,0.7829564950322789,2.149266578620828e-56,0.00024412572474824534,False
369,919632,0.003301727893326615,0.0706601181562139,True,0.0005124043000723907,0.6473135042522207,True,0.009087243580523461,0.0006633808664023824,True,0.15074340822150478,7.121530791394639e-55,True,0.1603430561021002,6.1031431187061336e-05,True,0.1413202363124278,0.6473135042522207,0.0019901425992071473,3.5607653956973196e-54,0.00024412572474824534,True
370,919633,0.00017322033367517893,0.8702780545049782,True,0.00529808817819359,0.019208530089434288,True,0.001313964172103636,0.34900623602869674,True,0.16473624229184053,7.383982341290696e-60,True,0.17134829464213897,6.1031431187061336e-05,True,0.8702780545049782,0.05762559026830286,0.6980124720573935,3.691991170645348e-59,0.00024412572474824534,True
371,919634,0.0015266362230153337,0.2941296818749358,True,0.002419150896319312,0.14398582548182992,True,0.0015764881767608378,0.2829766894936694,True,0.1720703945759371,6.722488743295584e-61,True,0.17606603364901677,6.1031431187061336e-05,True,0.5659533789873388,0.43195747644548976,0.5659533789873388,3.361244371647792e-60,0.00024412572474824534,True
372,919635,0.0007166117853727606,0.5634297364900627,True,5.408574017182655e-05,0.9535175225423583,True,0.004197803484439363,0.03432395476639277,True,0.18642283662310055,8.146995842411501e-68,True,0.19067472584771047,6.1031431187061336e-05,True,1.0,1.0,0.10297186429917832,4.073497921205751e-67,0.00024412572474824534,True
373,919636,0.0015019846211443751,0.300157654693402,True,0.00020065559906409704,0.8392329513185905,True,0.0008873028646160333,0.4911049555302832,True,0.18473717026372793,1.6361661556807646e-65,True,0.18582512872740614,6.1031431187061336e-05,True,0.900472964080206,0.9822099110605664,0.9822099110605664,8.180830778403823e-65,0.00024412572474824534,True
374,919637,0.0008553099607077127,0.5041085836399841,True,0.0005575487132206288,0.622612593957452,True,0.0006697632322100154,0.5847822672605386,True,0.1527408603305176,7.563972090099341e-53,True,0.153968172275949,6.1031431187061336e-05,True,1.0,1.0,1.0,3.78198604504967e-52,0.00024412572474824534,True
375,919638,0.00021119696056357142,0.8443457284499638,True,0.0025853121999552006,0.12710479559226767,True,0.0004764621886365521,0.6830592943223126,True,0.15101285362075295,5.015661733662703e-53,True,0.15407462800934543,6.1031431187061336e-05,True,1.0,0.381314386776803,1.0,2.5078308668313517e-52,0.00024412572474824534,True
376,919639,0.0007063012386778846,0.5680487815172959,True,0.0005146320353186821,0.6432366694308624,True,0.002066826860606122,0.19070233761216077,True,0.171567787137965,4.026771707255722e-62,True,0.1741492460338902,6.1031431187061336e-05,True,1.0,1.0,0.5721070128364822,2.0133858536278606e-61,0.00024412572474824534,True
377,919640,0.0005188154929216917,0.6600743916486373,True,0.0008047572798322632,0.5050211225158348,True,0.0011379023925259038,0.4019893445160284,True,0.17519480584122174,8.295899701590685e-64,True,0.17713746551357953,6.1031431187061336e-05,True,1.0,1.0,1.0,4.147949850795343e-63,0.00024412572474824534,True
